# 时间(微秒) 聚合吞吐量(包/微秒) 累计聚合包数
2848000 2497.28 249728
2848100 2497.28 249728
2848200 2497.28 249728
2848300 2497.28 249728
2848400 2497.28 249728
2848500 2497.28 249728
2848600 2497.28 249728
2848700 2497.28 249728
2848800 2497.28 249728
2848900 2497.28 249728
2849000 2497.28 249728
2849100 2497.28 249728
2849200 2497.28 249728
2849300 2497.28 249728
2849400 2497.28 249728
2849500 2497.28 249728
2849600 2497.28 249728
2849700 2497.28 249728
2849800 2497.28 249728
2849900 2497.28 249728
2850000 2497.28 249728
2850100 2497.28 249728
2850200 2497.28 249728
2850300 2497.28 249728
2850400 2497.28 249728
2850500 2497.28 249728
2850600 2497.28 249728
2850700 2497.28 249728
2850800 2497.28 249728
2850900 2497.28 249728
2851000 2497.28 249728
2851100 2497.28 249728
2851200 2497.28 249728
2851300 2497.28 249728
2851400 2497.28 249728
2851500 2497.28 249728
2851600 2497.28 249728
2851700 2497.28 249728
2851800 2497.28 249728
2851900 2497.28 249728
2852000 2497.28 249728
2852100 2497.28 249728
2852200 2497.28 249728
2852300 2497.28 249728
2852400 2497.28 249728
2852500 2497.28 249728
2852600 2497.28 249728
2852700 2497.28 249728
2852800 2497.28 249728
2852900 2497.28 249728
2853000 2497.28 249728
2853100 2497.28 249728
2853200 2497.28 249728
2853300 2497.28 249728
2853400 2497.28 249728
2853500 2497.28 249728
2853600 2497.28 249728
2853700 2497.28 249728
2853800 2497.28 249728
2853900 2497.28 249728
2854000 2497.28 249728
2854100 2497.28 249728
2854200 2497.28 249728
2854300 2497.28 249728
2854400 2497.28 249728
2854500 2497.28 249728
2854600 2497.28 249728
2854700 2497.28 249728
2854800 2497.28 249728
2854900 2497.28 249728
2855000 2497.28 249728
2855100 2497.28 249728
2855200 2497.28 249728
2855300 2497.28 249728
2855400 2497.28 249728
2855500 2497.28 249728
2855600 2497.28 249728
2855700 2497.28 249728
2855800 2497.28 249728
2855900 2497.28 249728
2856000 2497.28 249728
2856100 2497.28 249728
2856200 2497.28 249728
2856300 2497.28 249728
2856400 2497.28 249728
2856500 2497.28 249728
2856600 2497.28 249728
2856700 2497.28 249728
2856800 2497.28 249728
2856900 2497.28 249728
2857000 2497.28 249728
2857100 2497.28 249728
2857200 2497.28 249728
2857300 2497.28 249728
2857400 2497.28 249728
2857500 2497.28 249728
2857600 2497.28 249728
2857700 2497.28 249728
2857800 2497.28 249728
2857900 2497.28 249728
2858000 2497.28 249728
2858100 2497.28 249728
2858200 2497.28 249728
2858300 2497.28 249728
2858400 2497.28 249728
2858500 2497.28 249728
2858600 2497.28 249728
2858700 2497.28 249728
2858800 2497.28 249728
2858900 2497.28 249728
2859000 2497.28 249728
2859100 2497.28 249728
2859200 2497.28 249728
2859300 2497.28 249728
2859400 2497.28 249728
2859500 2497.28 249728
2859600 2497.28 249728
2859700 2497.28 249728
2859800 2497.28 249728
2859900 2497.28 249728
2860000 2497.28 249728
2860100 2497.28 249728
2860200 2497.28 249728
2860300 2497.28 249728
2860400 2497.28 249728
2860500 2497.28 249728
2860600 2497.28 249728
2860700 2497.28 249728
2860800 2497.28 249728
2860900 2497.28 249728
2861000 2497.28 249728
2861100 2497.28 249728
2861200 2497.28 249728
2861300 2497.28 249728
2861400 2497.28 249728
2861500 2497.28 249728
2861600 2497.28 249728
2861700 2497.28 249728
2861800 2497.28 249728
2861900 2497.28 249728
2862000 2497.28 249728
2862100 2497.28 249728
2862200 2497.28 249728
2862300 2497.28 249728
2862400 2497.28 249728
2862500 2497.28 249728
2862600 2497.28 249728
2862700 2497.28 249728
2862800 2497.28 249728
2862900 2497.28 249728
2863000 2497.28 249728
2863100 2497.28 249728
2863200 2497.28 249728
2863300 2497.28 249728
2863400 2497.28 249728
2863500 2497.28 249728
2863600 2497.28 249728
2863700 2497.28 249728
2863800 2497.28 249728
2863900 2497.28 249728
2864000 2497.28 249728
2864100 2497.28 249728
2864200 2497.28 249728
2864300 2497.28 249728
2864400 2497.28 249728
2864500 2497.28 249728
2864600 2497.28 249728
2864700 2497.28 249728
2864800 2497.28 249728
2864900 2497.28 249728
2865000 2497.28 249728
2865100 2497.28 249728
2865200 2497.28 249728
2865300 2497.28 249728
2865400 2497.28 249728
2865500 2497.28 249728
2865600 2497.28 249728
2865700 2497.28 249728
2865800 2497.28 249728
2865900 2497.28 249728
2866000 2497.28 249728
2866100 2497.28 249728
2866200 2497.28 249728
2866300 2497.28 249728
2866400 2497.28 249728
2866500 2497.28 249728
2866600 2497.28 249728
2866700 2497.28 249728
2866800 2497.28 249728
2866900 2497.28 249728
2867000 2497.28 249728
2867100 2497.28 249728
2867200 2497.28 249728
2867300 2497.28 249728
2867400 2497.28 249728
2867500 2497.28 249728
2867600 2497.28 249728
2867700 2497.28 249728
2867800 2497.28 249728
2867900 2497.28 249728
2868000 2497.28 249728
2868100 2497.28 249728
2868200 2497.28 249728
2868300 2497.28 249728
2868400 2497.28 249728
2868500 2497.28 249728
2868600 2497.28 249728
2868700 2497.28 249728
2868800 2497.28 249728
2868900 2497.28 249728
2869000 2497.28 249728
2869100 2497.28 249728
2869200 2497.28 249728
2869300 2497.28 249728
2869400 2497.28 249728
2869500 2497.28 249728
2869600 2497.28 249728
2869700 2497.28 249728
2869800 2497.28 249728
2869900 2497.28 249728
2870000 2497.28 249728
2870100 2497.28 249728
2870200 2497.28 249728
2870300 2497.28 249728
2870400 2497.28 249728
2870500 2497.28 249728
2870600 2497.28 249728
2870700 2497.28 249728
2870800 2497.28 249728
2870900 2497.28 249728
2871000 2497.28 249728
2871100 2497.28 249728
2871200 2497.28 249728
2871300 2497.28 249728
2871400 2497.28 249728
2871500 2497.28 249728
2871600 2497.28 249728
2871700 2497.28 249728
2871800 2497.28 249728
2871900 2497.28 249728
2872000 2497.28 249728
2872100 2497.28 249728
2872200 2497.28 249728
2872300 2497.28 249728
2872400 2497.28 249728
2872500 2497.28 249728
2872600 2497.28 249728
2872700 2497.28 249728
2872800 2497.28 249728
2872900 2497.28 249728
2873000 2497.28 249728
2873100 2497.28 249728
2873200 2497.28 249728
2873300 2497.28 249728
2873400 2497.28 249728
2873500 2497.28 249728
2873600 2497.28 249728
2873700 2497.28 249728
2873800 2497.28 249728
2873900 2497.28 249728
2874000 2497.28 249728
2874100 2497.28 249728
2874200 2497.28 249728
2874300 2497.28 249728
2874400 2497.28 249728
2874500 2497.28 249728
2874600 2497.28 249728
2874700 2497.28 249728
2874800 2497.28 249728
2874900 2497.28 249728
2875000 2497.28 249728
2875100 2497.28 249728
2875200 2497.28 249728
2875300 2497.28 249728
2875400 2497.28 249728
2875500 2497.28 249728
2875600 2497.28 249728
2875700 2497.28 249728
2875800 2497.28 249728
2875900 2497.28 249728
2876000 2497.28 249728
2876100 2497.28 249728
2876200 2497.28 249728
2876300 2497.28 249728
2876400 2497.28 249728
2876500 2497.28 249728
2876600 2497.28 249728
2876700 2497.28 249728
2876800 2497.28 249728
2876900 2497.28 249728
2877000 2497.28 249728
2877100 2497.28 249728
2877200 2497.28 249728
2877300 2497.28 249728
2877400 2497.28 249728
2877500 2497.28 249728
2877600 2497.28 249728
2877700 2497.28 249728
2877800 2497.28 249728
2877900 2497.28 249728
2878000 2497.28 249728
2878100 2497.28 249728
2878200 2497.28 249728
2878300 2497.28 249728
2878400 2497.28 249728
2878500 2497.28 249728
2878600 2497.28 249728
2878700 2497.28 249728
2878800 2497.28 249728
2878900 2497.28 249728
2879000 2497.28 249728
2879100 2497.28 249728
2879200 2497.28 249728
2879300 2497.28 249728
2879400 2497.28 249728
2879500 2497.28 249728
2879600 2497.28 249728
2879700 2497.28 249728
2879800 2497.28 249728
2879900 2497.28 249728
2880000 2497.28 249728
2880100 2497.28 249728
2880200 2497.28 249728
2880300 2497.28 249728
2880400 2497.28 249728
2880500 2497.28 249728
2880600 2497.28 249728
2880700 2497.28 249728
2880800 2497.28 249728
2880900 2497.28 249728
2881000 2497.28 249728
2881100 2497.28 249728
2881200 2497.28 249728
2881300 2497.28 249728
2881400 2497.28 249728
2881500 2497.28 249728
2881600 2497.28 249728
2881700 2497.28 249728
2881800 2497.28 249728
2881900 2497.28 249728
2882000 2497.28 249728
2882100 2497.28 249728
2882200 2497.28 249728
2882300 2497.28 249728
2882400 2497.28 249728
2882500 2497.28 249728
2882600 2497.28 249728
2882700 2497.28 249728
2882800 2497.28 249728
2882900 2497.28 249728
2883000 2497.28 249728
2883100 2497.28 249728
2883200 2497.28 249728
2883300 2497.28 249728
2883400 2497.28 249728
2883500 2497.28 249728
2883600 2497.28 249728
2883700 2497.28 249728
2883800 2497.28 249728
2883900 2497.28 249728
2884000 2497.28 249728
2884100 2497.28 249728
2884200 2497.28 249728
2884300 2497.28 249728
2884400 2497.28 249728
2884500 2497.28 249728
2884600 2497.28 249728
2884700 2497.28 249728
2884800 2497.28 249728
2884900 2497.28 249728
2885000 2497.28 249728
2885100 2497.28 249728
2885200 2497.28 249728
2885300 2497.28 249728
2885400 2497.28 249728
2885500 2497.28 249728
2885600 2497.28 249728
2885700 2497.28 249728
2885800 2497.28 249728
2885900 2497.28 249728
2886000 2497.28 249728
2886100 2497.28 249728
2886200 2497.28 249728
2886300 2497.28 249728
2886400 2497.28 249728
2886500 2497.28 249728
2886600 2497.28 249728
2886700 2497.28 249728
2886800 2497.28 249728
2886900 2497.28 249728
2887000 2497.28 249728
2887100 2497.28 249728
2887200 2497.28 249728
2887300 2497.28 249728
2887400 2497.28 249728
2887500 2497.28 249728
2887600 2497.28 249728
2887700 2497.28 249728
2887800 2497.28 249728
2887900 2497.28 249728
2888000 2497.28 249728
2888100 2497.28 249728
2888200 2497.28 249728
2888300 2497.28 249728
2888400 2497.28 249728
2888500 2497.28 249728
2888600 2497.28 249728
2888700 2497.28 249728
2888800 2497.28 249728
2888900 2497.28 249728
2889000 2497.28 249728
2889100 2497.28 249728
2889200 2497.28 249728
2889300 2497.28 249728
2889400 2497.28 249728
2889500 2497.28 249728
2889600 2497.28 249728
2889700 2497.28 249728
2889800 2497.28 249728
2889900 2497.28 249728
2890000 2497.28 249728
2890100 2497.28 249728
2890200 2497.28 249728
2890300 2497.28 249728
2890400 2497.28 249728
2890500 2497.28 249728
2890600 2497.28 249728
2890700 2497.28 249728
2890800 2497.28 249728
2890900 2497.28 249728
2891000 2497.28 249728
2891100 2497.28 249728
2891200 2497.28 249728
2891300 2497.28 249728
2891400 2497.28 249728
2891500 2497.28 249728
2891600 2497.28 249728
2891700 2497.28 249728
2891800 2497.28 249728
2891900 2497.28 249728
2892000 2497.28 249728
2892100 2497.28 249728
2892200 2497.28 249728
2892300 2497.28 249728
2892400 2497.28 249728
2892500 2497.28 249728
2892600 2497.28 249728
2892700 2497.28 249728
2892800 2497.28 249728
2892900 2497.28 249728
2893000 2497.28 249728
2893100 2497.28 249728
2893200 2497.28 249728
2893300 2497.28 249728
2893400 2497.28 249728
2893500 2497.28 249728
2893600 2497.28 249728
2893700 2497.28 249728
2893800 2497.28 249728
2893900 2497.28 249728
2894000 2497.28 249728
2894100 2497.28 249728
2894200 2497.28 249728
2894300 2497.28 249728
2894400 2497.28 249728
2894500 2497.28 249728
2894600 2497.28 249728
2894700 2497.28 249728
2894800 2497.28 249728
2894900 2497.28 249728
2895000 2497.28 249728
2895100 2497.28 249728
2895200 2497.28 249728
2895300 2497.28 249728
2895400 2497.28 249728
2895500 2497.28 249728
2895600 2497.28 249728
2895700 2497.28 249728
2895800 2497.28 249728
2895900 2497.28 249728
2896000 2497.28 249728
2896100 2497.28 249728
2896200 2497.28 249728
2896300 2497.28 249728
2896400 2497.28 249728
2896500 2497.28 249728
2896600 2497.28 249728
2896700 2497.28 249728
2896800 2497.28 249728
2896900 2497.28 249728
2897000 2497.28 249728
2897100 2497.28 249728
2897200 2497.28 249728
2897300 2497.28 249728
2897400 2497.28 249728
2897500 2497.28 249728
2897600 2497.28 249728
2897700 2497.28 249728
2897800 2497.28 249728
2897900 2497.28 249728
2898000 2497.28 249728
2898100 2497.28 249728
2898200 2497.28 249728
2898300 2497.28 249728
2898400 2497.28 249728
2898500 2497.28 249728
2898600 2497.28 249728
2898700 2497.28 249728
2898800 2497.28 249728
2898900 2497.28 249728
2899000 2497.28 249728
2899100 2497.28 249728
2899200 2497.28 249728
2899300 2497.28 249728
2899400 2497.28 249728
2899500 2497.28 249728
2899600 2497.28 249728
2899700 2497.28 249728
2899800 2497.28 249728
2899900 2497.28 249728
2900000 2497.28 249728
2900100 2497.28 249728
2900200 2497.28 249728
2900300 2497.28 249728
2900400 2497.28 249728
2900500 2497.28 249728
2900600 2497.28 249728
2900700 2497.28 249728
2900800 2497.28 249728
2900900 2497.28 249728
2901000 2497.28 249728
2901100 2497.28 249728
2901200 2497.28 249728
2901300 2497.28 249728
2901400 2497.28 249728
2901500 2497.28 249728
2901600 2497.28 249728
2901700 2497.28 249728
2901800 2497.28 249728
2901900 2497.28 249728
2902000 2497.28 249728
2902100 2497.28 249728
2902200 2497.28 249728
2902300 2497.28 249728
2902400 2497.28 249728
2902500 2497.28 249728
2902600 2497.28 249728
2902700 2497.28 249728
2902800 2497.28 249728
2902900 2497.28 249728
2903000 2497.28 249728
2903100 2497.28 249728
2903200 2497.28 249728
2903300 2497.28 249728
2903400 2497.28 249728
2903500 2497.28 249728
2903600 2497.28 249728
2903700 2497.28 249728
2903800 2497.28 249728
2903900 2497.28 249728
2904000 2497.28 249728
2904100 2497.28 249728
2904200 2497.28 249728
2904300 2497.28 249728
2904400 2497.28 249728
2904500 2497.28 249728
2904600 2497.28 249728
2904700 2497.28 249728
2904800 2497.28 249728
2904900 2497.28 249728
2905000 2497.28 249728
2905100 2497.28 249728
2905200 2497.28 249728
2905300 2497.28 249728
2905400 2497.28 249728
2905500 2497.28 249728
2905600 2497.28 249728
2905700 2497.28 249728
2905800 2497.28 249728
2905900 2497.28 249728
2906000 2497.28 249728
2906100 2497.28 249728
2906200 2497.28 249728
2906300 2497.28 249728
2906400 2497.28 249728
2906500 2497.28 249728
2906600 2497.28 249728
2906700 2497.28 249728
2906800 2497.28 249728
2906900 2497.28 249728
2907000 2497.28 249728
2907100 2497.28 249728
2907200 2497.28 249728
2907300 2497.28 249728
2907400 2497.28 249728
2907500 2497.28 249728
2907600 2497.28 249728
2907700 2497.28 249728
2907800 2497.28 249728
2907900 2497.28 249728
2908000 2497.28 249728
2908100 2497.28 249728
2908200 2497.28 249728
2908300 2497.28 249728
2908400 2497.28 249728
2908500 2497.28 249728
2908600 2497.28 249728
2908700 2497.28 249728
2908800 2497.28 249728
2908900 2497.28 249728
2909000 2497.28 249728
2909100 2497.28 249728
2909200 2497.28 249728
2909300 2497.28 249728
2909400 2497.28 249728
2909500 2497.28 249728
2909600 2497.28 249728
2909700 2497.28 249728
2909800 2497.28 249728
2909900 2497.28 249728
2910000 2497.28 249728
2910100 2497.28 249728
2910200 2497.28 249728
2910300 2497.28 249728
2910400 2497.28 249728
2910500 2497.28 249728
2910600 2497.28 249728
2910700 2497.28 249728
2910800 2497.28 249728
2910900 2497.28 249728
2911000 2497.28 249728
2911100 2497.28 249728
2911200 2497.28 249728
2911300 2497.28 249728
2911400 2497.28 249728
2911500 2497.28 249728
2911600 2497.28 249728
2911700 2497.28 249728
2911800 2497.28 249728
2911900 2497.28 249728
2912000 2497.28 249728
2912100 2497.28 249728
2912200 2497.28 249728
2912300 2497.28 249728
2912400 2497.28 249728
2912500 2497.28 249728
2912600 2497.28 249728
2912700 2497.28 249728
2912800 2497.28 249728
2912900 2497.28 249728
2913000 2497.28 249728
2913100 2497.28 249728
2913200 2497.28 249728
2913300 2497.28 249728
2913400 2497.28 249728
2913500 2497.28 249728
2913600 2497.28 249728
2913700 2497.28 249728
2913800 2497.28 249728
2913900 2497.28 249728
2914000 2497.28 249728
2914100 2497.28 249728
2914200 2497.28 249728
2914300 2497.28 249728
2914400 2497.28 249728
2914500 2497.28 249728
2914600 2497.28 249728
2914700 2497.28 249728
2914800 2497.28 249728
2914900 2497.28 249728
2915000 2497.28 249728
2915100 2497.28 249728
2915200 2497.28 249728
2915300 2497.28 249728
2915400 2497.28 249728
2915500 2497.28 249728
2915600 2497.28 249728
2915700 2497.28 249728
2915800 2497.28 249728
2915900 2497.28 249728
2916000 2497.28 249728
2916100 2497.28 249728
2916200 2497.28 249728
2916300 2497.28 249728
2916400 2497.28 249728
2916500 2497.28 249728
2916600 2497.28 249728
2916700 2497.28 249728
2916800 2497.28 249728
2916900 2497.28 249728
2917000 2497.28 249728
2917100 2497.28 249728
2917200 2497.28 249728
2917300 2497.28 249728
2917400 2497.28 249728
2917500 2497.28 249728
2917600 2497.28 249728
2917700 2497.28 249728
2917800 2497.28 249728
2917900 2497.28 249728
2918000 2497.28 249728
2918100 2497.28 249728
2918200 2497.28 249728
2918300 2497.28 249728
2918400 2497.28 249728
2918500 2497.28 249728
2918600 2497.28 249728
2918700 2497.28 249728
2918800 2497.28 249728
2918900 2497.28 249728
2919000 2497.28 249728
2919100 2497.28 249728
2919200 2497.28 249728
2919300 2497.28 249728
2919400 2497.28 249728
2919500 2497.28 249728
2919600 2497.28 249728
2919700 2497.28 249728
2919800 2497.28 249728
2919900 2497.28 249728
2920000 2497.28 249728
2920100 2497.28 249728
2920200 2497.28 249728
2920300 2497.28 249728
2920400 2497.28 249728
2920500 2497.28 249728
2920600 2497.28 249728
2920700 2497.28 249728
2920800 2497.28 249728
2920900 2497.28 249728
2921000 2497.28 249728
2921100 2497.28 249728
2921200 2497.28 249728
2921300 2497.28 249728
2921400 2497.28 249728
2921500 2497.28 249728
2921600 2497.28 249728
2921700 2497.28 249728
2921800 2497.28 249728
2921900 2497.28 249728
2922000 2497.28 249728
2922100 2497.28 249728
2922200 2497.28 249728
2922300 2497.28 249728
2922400 2497.28 249728
2922500 2497.28 249728
2922600 2497.28 249728
2922700 2497.28 249728
2922800 2497.28 249728
2922900 2497.28 249728
2923000 2497.28 249728
2923100 2497.28 249728
2923200 2497.28 249728
2923300 2497.28 249728
2923400 2497.28 249728
2923500 2497.28 249728
2923600 2497.28 249728
2923700 2497.28 249728
2923800 2497.28 249728
2923900 2497.28 249728
2924000 2497.28 249728
2924100 2497.28 249728
2924200 2497.28 249728
2924300 2497.28 249728
2924400 2497.28 249728
2924500 2497.28 249728
2924600 2497.28 249728
2924700 2497.28 249728
2924800 2497.28 249728
2924900 2497.28 249728
2925000 2497.28 249728
2925100 2497.28 249728
2925200 2497.28 249728
2925300 2497.28 249728
2925400 2497.28 249728
2925500 2497.28 249728
2925600 2497.28 249728
2925700 2497.28 249728
2925800 2497.28 249728
2925900 2497.28 249728
2926000 2497.28 249728
2926100 2497.28 249728
2926200 2497.28 249728
2926300 2497.28 249728
2926400 2497.28 249728
2926500 2497.28 249728
2926600 2497.28 249728
2926700 2497.28 249728
2926800 2497.28 249728
2926900 2497.28 249728
2927000 2497.28 249728
2927100 2497.28 249728
2927200 2497.28 249728
2927300 2497.28 249728
2927400 2497.28 249728
2927500 2497.28 249728
2927600 2497.28 249728
2927700 2497.28 249728
2927800 2497.28 249728
2927900 2497.28 249728
2928000 2497.28 249728
2928100 2497.28 249728
2928200 2497.28 249728
2928300 2497.28 249728
2928400 2497.28 249728
2928500 2497.28 249728
2928600 2497.28 249728
2928700 2497.28 249728
2928800 2497.28 249728
2928900 2497.28 249728
2929000 2497.28 249728
2929100 2497.28 249728
2929200 2497.28 249728
2929300 2497.28 249728
2929400 2497.28 249728
2929500 2497.28 249728
2929600 2497.28 249728
2929700 2497.28 249728
2929800 2497.28 249728
2929900 2497.28 249728
2930000 2497.28 249728
2930100 2497.28 249728
2930200 2497.28 249728
2930300 2497.28 249728
2930400 2497.28 249728
2930500 2497.28 249728
2930600 2497.28 249728
2930700 2497.28 249728
2930800 2497.28 249728
2930900 2497.28 249728
2931000 2497.28 249728
2931100 2497.28 249728
2931200 2497.28 249728
2931300 2497.28 249728
2931400 2497.28 249728
2931500 2497.28 249728
2931600 2497.28 249728
2931700 2497.28 249728
2931800 2497.28 249728
2931900 2497.28 249728
2932000 2497.28 249728
2932100 2497.28 249728
2932200 2497.28 249728
2932300 2497.28 249728
2932400 2497.28 249728
2932500 2497.28 249728
2932600 2497.28 249728
2932700 2497.28 249728
2932800 2497.28 249728
2932900 2497.28 249728
2933000 2497.28 249728
2933100 2497.28 249728
2933200 2497.28 249728
2933300 2497.28 249728
2933400 2497.28 249728
2933500 2497.28 249728
2933600 2497.28 249728
2933700 2497.28 249728
2933800 2497.28 249728
2933900 2497.28 249728
2934000 2497.28 249728
2934100 2497.28 249728
2934200 2497.28 249728
2934300 2497.28 249728
2934400 2497.28 249728
2934500 2497.28 249728
2934600 2497.28 249728
2934700 2497.28 249728
2934800 2497.28 249728
2934900 2497.28 249728
2935000 2497.28 249728
2935100 2497.28 249728
2935200 2497.28 249728
2935300 2497.28 249728
2935400 2497.28 249728
2935500 2497.28 249728
2935600 2497.28 249728
2935700 2497.28 249728
2935800 2497.28 249728
2935900 2497.28 249728
2936000 2497.28 249728
2936100 2497.28 249728
2936200 2497.28 249728
2936300 2497.28 249728
2936400 2497.28 249728
2936500 2497.28 249728
2936600 2497.28 249728
2936700 2497.28 249728
2936800 2497.28 249728
2936900 2497.28 249728
2937000 2497.28 249728
2937100 2497.28 249728
2937200 2497.28 249728
2937300 2497.28 249728
2937400 2497.28 249728
2937500 2497.28 249728
2937600 2497.28 249728
2937700 2497.28 249728
2937800 2497.28 249728
2937900 2497.28 249728
2938000 2497.28 249728
2938100 2497.28 249728
2938200 2497.28 249728
2938300 2497.28 249728
2938400 2497.28 249728
2938500 2497.28 249728
2938600 2497.28 249728
2938700 2497.28 249728
2938800 2497.28 249728
2938900 2497.28 249728
2939000 2497.28 249728
2939100 2497.28 249728
2939200 2497.28 249728
2939300 2497.28 249728
2939400 2497.28 249728
2939500 2497.28 249728
2939600 2497.28 249728
2939700 2497.28 249728
2939800 2497.28 249728
2939900 2497.28 249728
2940000 2497.28 249728
2940100 2497.28 249728
2940200 2497.28 249728
2940300 2497.28 249728
2940400 2497.28 249728
2940500 2497.28 249728
2940600 2497.28 249728
2940700 2497.28 249728
2940800 2497.28 249728
2940900 2497.28 249728
2941000 2497.28 249728
2941100 2497.28 249728
2941200 2497.28 249728
2941300 2497.28 249728
2941400 2497.28 249728
2941500 2497.28 249728
2941600 2497.28 249728
2941700 2497.28 249728
2941800 2497.28 249728
2941900 2497.28 249728
2942000 2497.28 249728
2942100 2497.28 249728
2942200 2497.28 249728
2942300 2497.28 249728
2942400 2497.28 249728
2942500 2497.28 249728
2942600 2497.28 249728
2942700 2497.28 249728
2942800 2497.28 249728
2942900 2497.28 249728
2943000 2497.28 249728
2943100 2497.28 249728
2943200 2497.28 249728
2943300 2497.28 249728
2943400 2497.28 249728
2943500 2497.28 249728
2943600 2497.28 249728
2943700 2497.28 249728
2943800 2497.28 249728
2943900 2497.28 249728
2944000 2497.28 249728
2944100 2497.28 249728
2944200 2497.28 249728
2944300 2497.28 249728
2944400 2497.28 249728
2944500 2497.28 249728
2944600 2497.28 249728
2944700 2497.28 249728
2944800 2497.28 249728
2944900 2497.28 249728
2945000 2497.28 249728
2945100 2497.28 249728
2945200 2497.28 249728
2945300 2497.28 249728
2945400 2497.28 249728
2945500 2497.28 249728
2945600 2497.28 249728
2945700 2497.28 249728
2945800 2497.28 249728
2945900 2497.28 249728
2946000 2497.28 249728
2946100 2497.28 249728
2946200 2497.28 249728
2946300 2497.28 249728
2946400 2497.28 249728
2946500 2497.28 249728
2946600 2497.28 249728
2946700 2497.28 249728
2946800 2497.28 249728
2946900 2497.28 249728
2947000 2497.28 249728
2947100 2497.28 249728
2947200 2497.28 249728
2947300 2497.28 249728
2947400 2497.28 249728
2947500 2497.28 249728
2947600 2497.28 249728
2947700 2497.28 249728
2947800 2497.28 249728
2947900 2497.28 249728
2948000 2497.28 249728
2948100 2497.28 249728
2948200 2497.28 249728
2948300 2497.28 249728
2948400 2497.28 249728
2948500 2497.28 249728
2948600 2497.28 249728
2948700 2497.28 249728
2948800 2497.28 249728
2948900 2497.28 249728
2949000 2497.28 249728
2949100 2497.28 249728
2949200 2497.28 249728
2949300 2497.28 249728
2949400 2497.28 249728
2949500 2497.28 249728
2949600 2497.28 249728
2949700 2497.28 249728
2949800 2497.28 249728
2949900 2497.28 249728
2950000 2497.28 249728
2950100 2497.28 249728
2950200 2497.28 249728
2950300 2497.28 249728
2950400 2497.28 249728
2950500 2497.28 249728
2950600 2497.28 249728
2950700 2497.28 249728
2950800 2497.28 249728
2950900 2497.28 249728
2951000 2497.28 249728
2951100 2497.28 249728
2951200 2497.28 249728
2951300 2497.28 249728
2951400 2497.28 249728
2951500 2497.28 249728
2951600 2497.28 249728
2951700 2497.28 249728
2951800 2497.28 249728
2951900 2497.28 249728
2952000 2497.28 249728
2952100 2497.28 249728
2952200 2497.28 249728
2952300 2497.28 249728
2952400 2497.28 249728
2952500 2497.28 249728
2952600 2497.28 249728
2952700 2497.28 249728
2952800 2497.28 249728
2952900 2497.28 249728
2953000 2497.28 249728
2953100 2497.28 249728
2953200 2497.28 249728
2953300 2497.28 249728
2953400 2497.28 249728
2953500 2497.28 249728
2953600 2497.28 249728
2953700 2497.28 249728
2953800 2497.28 249728
2953900 2497.28 249728
2954000 2497.28 249728
2954100 2497.28 249728
2954200 2497.28 249728
2954300 2497.28 249728
2954400 2497.28 249728
2954500 2497.28 249728
2954600 2497.28 249728
2954700 2497.28 249728
2954800 2497.28 249728
2954900 2497.28 249728
2955000 2497.28 249728
2955100 2497.28 249728
2955200 2497.28 249728
2955300 2497.28 249728
2955400 2497.28 249728
2955500 2497.28 249728
2955600 2497.28 249728
2955700 2497.28 249728
2955800 2497.28 249728
2955900 2497.28 249728
2956000 2497.28 249728
2956100 2497.28 249728
2956200 2497.28 249728
2956300 2497.28 249728
2956400 2497.28 249728
2956500 2497.28 249728
2956600 2497.28 249728
2956700 2497.28 249728
2956800 2497.28 249728
2956900 2497.28 249728
2957000 2497.28 249728
2957100 2497.28 249728
2957200 2497.28 249728
2957300 2497.28 249728
2957400 2497.28 249728
2957500 2497.28 249728
2957600 2497.28 249728
2957700 2497.28 249728
2957800 2497.28 249728
2957900 2497.28 249728
2958000 2497.28 249728
2958100 2497.28 249728
2958200 2497.28 249728
2958300 2497.28 249728
2958400 2497.28 249728
2958500 2497.28 249728
2958600 2497.28 249728
2958700 2497.28 249728
2958800 2497.28 249728
2958900 2497.28 249728
2959000 2497.28 249728
2959100 2497.28 249728
2959200 2497.28 249728
2959300 2497.28 249728
2959400 2497.28 249728
2959500 2497.28 249728
2959600 2497.28 249728
2959700 2497.28 249728
2959800 2497.28 249728
2959900 2497.28 249728
2960000 2497.28 249728
2960100 2497.28 249728
2960200 2497.28 249728
2960300 2497.28 249728
2960400 2497.28 249728
2960500 2497.28 249728
2960600 2497.28 249728
2960700 2497.28 249728
2960800 2497.28 249728
2960900 2497.28 249728
2961000 2497.28 249728
2961100 2497.28 249728
2961200 2497.28 249728
2961300 2497.28 249728
2961400 2497.28 249728
2961500 2497.28 249728
2961600 2497.28 249728
2961700 2497.28 249728
2961800 2497.28 249728
2961900 2497.28 249728
2962000 2497.28 249728
2962100 2497.28 249728
2962200 2497.28 249728
2962300 2497.28 249728
2962400 2497.28 249728
2962500 2497.28 249728
2962600 2497.28 249728
2962700 2497.28 249728
2962800 2497.28 249728
2962900 2497.28 249728
2963000 2497.28 249728
2963100 2497.28 249728
2963200 2497.28 249728
2963300 2497.28 249728
2963400 2497.28 249728
2963500 2497.28 249728
2963600 2497.28 249728
2963700 2497.28 249728
2963800 2497.28 249728
2963900 2497.28 249728
2964000 2497.28 249728
2964100 2497.28 249728
2964200 2497.28 249728
